id,reparto,Director
75969,"['Til Schweiger', 'Mina Tander', 'Fritz Karl', 'Pasquale Aleardi', 'Justus von Dohnányi', 'Jana Pallaske', 'Christian Ulmen', 'Florian David Fitz', 'Wotan Wilke Möhring', 'Maxim Mehmet', 'Nadja Uhl', 'Liane Forestieri', 'Nika von Altenstadt', 'Michael Mendl', 'Barbara Schöneberger', 'Johannes Allmayer', 'Simon Verhoeven', 'Palina Rojinski', 'Fahri Yardım', 'Stephan Grossmann', 'Dietmar Mössmer', 'Jacob Matschenz', 'Samuel Finzi', 'Martina Ysker', 'Daniel Popat', 'Thomas Bading', 'Prashant Prabhakar', 'Christine Schorn', 'Amon Robert Wendel', 'Inez Bjørg David', 'Beate Maes', 'Jella Haase', 'Seckin Orhan', 'Franz Hartwig', 'Harald Siebler', 'Sarah Marecek', 'Karolin Oesterling', 'Oliver Albin', 'Nela Bartsch', 'Axel Scholtz', 'Angela Sidikowa', 'Anna Vielhaber', 'Hannelore Ohlendorf', 'Johanna Penski', 'Gisela Nehmann', 'Markus Sprungalla', 'Peter Prager', 'Recardo Koppe', 'Eric Bouwer', 'Eridian Sommerfeld', 'Oliver Bigalke', 'Holger Wiegandt', 'Annemarie Warnkross', 'Mails Morling', 'Nada Josten', 'Lara Miletic', 'Isabelle von Hundelshausen', 'Tayler Valentin Kingston', 'Quinn Schmidt-Deckstrom', 'Christian Gaul', 'Michael Baral', 'Detlef Bothe', 'Gennadi Medved', 'Amit Jacobi', 'Laura Berlin', 'Margarita Ruhl', 'Hoa Dinh Quang', 'Gisela Zabel', 'Rose Wakesho', 'David Akinloye']",Simon Verhoeven
1680,"['Tadao Takashima', 'Kenji Sahara', 'Yû Fujiki', 'Ichirô Arishima', 'Jun Tazaki', 'Akihiko Hirata', 'Mie Hama', 'Akiko Wakabayashi', 'Akemi Negishi', 'Yoshio Kosugi', 'Yoshifumi Tajima', 'Ikio Sawamura', 'Someshô Matsumoto', 'Ko Mishima', 'Sachio Sakai', 'Tatsuo Matsumura', 'Senkichi Ômura', 'Senshô Matsumoto', 'Ren Yamamoto', 'Haruya Katô', 'Shin Ôtomo', 'Nadao Kirino', 'Yasuhisa Tsutsumi', 'Kenzô Tabu', 'Takuzô Kumagai', 'Hideo Shibuya', 'Douglas Fein', 'Harold Conway', 'Osman Yusuf', 'Shôichi Hirose', 'Haruo Nakajima', 'Katsumi Tezuka', 'Harry Holcombe', 'Michael Keith', 'James Yagi']",Ishirô Honda
240789,"['Sergei Makovetsky', 'Konstantin Khabenskiy', 'Мария Бурова', 'Polina Kutepova', 'Vitaly Kishchenko']",Aleksandr Proshkin
9384,"['Ben Stiller', 'Owen Wilson', 'Snoop Dogg', 'Fred Williamson', 'Vince Vaughn', 'Juliette Lewis', 'Jason Bateman', 'Carmen Electra', 'Will Ferrell', 'Amy Smart', 'Brande Roderick', 'Molly Sims', 'Sara Swain', 'George Cheung', 'Chris Penn', 'Matt Walsh', 'G.T. Holme', 'Jeffrey Lorenzo', 'Har Mar Superstar', 'Patton Oswalt', 'Brigette Romanek', 'Paul Michael Glaser', 'David Soul', 'Dan Finnerty', 'Jernard Burks', 'Omar J. Dorsey', 'Pramod Kumar', 'Rod Tate', 'Richard Edson', 'Raymond Ma', 'Terry Crews', 'Richie Nathanson', 'David Pressman', 'Scott L. Schwartz', 'Judah Friedlander', 'Akerin Suksawat Premwattana', 'Amber Mead', 'Darlena Tejeiro', ""Harry O'Reilly"", 'Tangie Ambrose', 'Delores Gilbeaux', 'Kimberly Brickland', 'Minnie Lagrimas', 'Rachael Harris', 'David Burton', 'Larry Chang', 'Ton Suckhasem', 'Henry T. Yamada', 'Charles Edward Townsend', 'Nancy Anderson', 'Jason Yribar', 'Tyce Diorio', 'Katie Pantenburg', 'Timothy Anderson', 'Kimberly Wyatt', 'Kristyn Abbadini', 'Kevin Alexander Stea', 'Adrian Armas', 'Gabriel Paige', 'Tara Wilson', 'Brittany Perry-Russell', 'Tanee McCall', 'Nadine Ellis', 'Chad Azadan', 'Jason Beitel', 'Brandon Henschel', 'Mark Meismer', 'Matt Sergott', 'Lisa Joann Thompson', 'Christian Vincent', 'Natalie Willes', 'Stacey Harper', 'Gelsey Weiss', 'Tasha Tae', 'Becca Sweitzer', 'Jennifer Hamilton', 'Vanessa Tarazona', 'Janina Garraway', 'Kadee Sweeney', 'Melanie Lewis', 'Megan Stephens', 'Michon Suyama', 'Tomasina Parrott', 'Kathleen LaGue']",Todd Phillips
159667,"['Lola Tash', 'Charlie Carrick', 'Krista Bridges', 'Rob Stewart', 'Richard Clarkin', 'Brooke Palsson', 'A.K. Shand', 'Nicholas Bode', 'Lucy Gervais', 'Cory Lee', 'Alex Ozerov', 'Shankar Ravindram', 'Shankar Ravindram', 'Inessa Frantowski', 'Bob Kerr', 'Brendee Green', 'Miles Faber', 'Antonio Cayonne']",Sara St. Onge
31901,"['Barbra Streisand', 'Michael Sarrazin', 'Estelle Parsons', 'William Redfield']",Peter Yates
37627,"['Richard Kiley', 'Steven Warner', 'Bob Fosse', 'Gene Wilder', 'Donna McKechnie', 'Joss Ackland', 'Clive Revill', 'Victor Spinetti', 'Graham Crowden']",Stanley Donen
211233,"['Kari Hietalahti', 'Aake Kalliala', 'Hannu-Pekka Björkman', 'Jussi Vatanen', 'Merja Larivaara', 'Elina Keinonen', 'Maija Junno', 'Ville Myllyrinne', 'Tommi Liski']",Aleksi Mäkelä
31686,"['Anthony LaPaglia', 'Oscar Isaac', 'Nathan Phillips', 'Damon Gameau', 'Nick Farnell', 'Mark Leonard Winter', 'Gyton Grantley', 'Katherine Slattery', 'Serge Balaam', 'Bea Viegas']",Robert Connolly
12435,"['Scarlett Johansson', 'Laura Linney', 'Nicholas Art', 'Chris Evans', 'Paul Giamatti', 'Donna Murphy', 'Alicia Keys', 'Judith Roberts', 'Charlie Hewson', 'Alison Wright', 'Nate Corddry']",Shari Springer Berman
363969,"['Agata Kulesza', 'Gabriela Muskała', 'Marcin Dorociński', 'Marian Dziędziel', 'Małgorzata Niemirska', 'Jeremi Protas', 'Maria Debska', 'Barbara Kurzaj', 'Agnieszka Wosinska', 'Bartosz Żukowski', 'Artur Krajewski', 'Barbara Dziekan', 'Milena Lisiecka', 'Krzysztof Kiersznowski', 'Barbara Zielinska', 'Andrzej Konopka', 'Wojciech Kalarus', 'Helena Chorzelska', 'Sebastian Pawlak', 'Magdalena Smalara', 'Robert Wabich', 'Grzegorz Kwiecień', 'Jacek Rózanski', 'Magdalena Waligórska', 'Magda Bieganska', 'Katarzyna Czapla', 'Bartłomiej Nowosielski', 'Bartosz Sak', 'Lukasz Wójcik', 'Maja Pankiewicz', 'Maciej Domagalski', 'Konrad Eleryk', 'Oskar Stoczynski', 'Maria Kaszycka', 'Wiktoria Sokolowska', 'Maria Kaszycka', 'Oskar Stoczynski', 'Olga Zwierzchowska', 'Pawel Zieminski', 'Łukasz Simlat']",Kinga Debska
43642,"['Brittany Murphy', 'Dean Cain', 'Mimi Rogers', 'Peter Bogdanovich', 'Kristen Kerr', 'Tara Subkoff', 'Jay Pickett', 'Tim Thomerson', 'Scott Anthony Leet', 'America Young', 'Denver Dowridge', 'Javen Campbell', 'Caia Coley', 'Stan Bly']",Michael Feifer
309,"['Ulrich Thomsen', 'Henning Moritzen', 'Thomas Bo Larsen', 'Paprika Steen', 'Birthe Neumann', 'Trine Dyrholm', 'Helle Dolleris', 'Therese Glahn', 'Klaus Bondam', 'Bjarne Henriksen', 'Gbatokai Dakinah', 'Lars Brygmann', 'Lene Laub Oksen', 'Linda Laursen', 'John Boas', 'Erna Boas', 'Thomas Vinterberg', 'Kaj Rasmussen', 'Robert Strandgård', 'Gry Worre Hallberg', 'Lasse Lunderskov']",Thomas Vinterberg
114116,['Richard Nixon'],Frederick Wiseman
8672,"['Werner Herzog', 'Klaus Kinski', 'Claudia Cardinale', 'Justo González', 'Mick Jagger', 'Eva Mattes', 'Thomas Mauch', 'Benino Moreno Placido', 'Beat Presser', 'Jason Robards', 'Guillermo Ríos', 'Walter Saxer', 'Baron van der Recke', 'Baronin van der Recke', 'Andrés Vicente']",Werner Herzog
26331,"['Richard Benjamin', 'Dyan Cannon', 'James Coburn', 'Joan Hackett', 'James Mason', 'Ian McShane', 'Raquel Welch', 'Yvonne Romain', 'Pierre Rosso', 'Serge Citon', 'Roberto Rossi']",Herbert Ross
301729,"['Jai Koutrae', 'Kendra Appleton', 'Todd Lascane', 'Bren Foster', 'Brendan Clearkin', 'William Emmons', 'Steve Le Marquand', 'John Manning', 'Henry Nixon']",Marc Furmie
106326,"['Charles Aznavour', 'Alan Badel', 'Candice Bergen', 'Thommy Berggren', 'Ernest Borgnine', 'Rossano Brazzi', 'Olivia de Havilland', 'Bekim Fehmiu', 'Anna Moffo', 'Fernando Rey', 'Leigh Taylor-Young', 'John Ireland', 'Delia Boccardo', 'Christian Roberts', 'Yorgo Voyagis']",Lewis Gilbert
288162,['Sandra Bush II'],Mickalene Thomas
287084,"['Addison Timlin', 'Spencer Treat Clark', 'Joshua Leonard', 'Gary Cole', 'Veronica Cartwright', ""Denis O'Hare"", 'Anthony Anderson', 'Travis Tope', 'Andy Abele', 'Edward Herrmann', 'Ed Lauter', 'Arabella Field', 'Wes Chatham', 'Morganna Bridgers', 'Jaren Mitchell', 'Kurt Krause', 'Lance E. Nichols', 'Geraldine Singer', 'Ricky Wayne', 'Lanee Landry', 'Colby Boothman-Shepard', 'Bill Stinchcomb', 'Andrea Cohen', 'John J. Mourain', 'Pam Dougherty', 'Georges Wilson', 'M. Serrano', 'Gerry May', 'Garrett Kruithof', 'Tammi Arender', 'Gracie Whitton', 'Danielle Harris', 'Jeff Easterling', 'John Donnell', 'Nathaniel Holt', 'Brad Victory', 'Alyssa Chipman', 'Michael McCormick', 'Katie Little', 'Charles B. Pierce', 'Jeremy Ambler', 'Grace Roberson', 'Dave Nelson', 'Beti B. Gomes-Rejon', 'Michael P Gardner', 'Dodie Brown']",Alfonso Gomez-Rejon
64551,"['Adolf Wohlbrück', 'Akim Tamiroff', 'Elizabeth Allan', 'Margot Grahame', 'Fay Bainter', 'Eric Blore', 'Edward Brophy', 'Paul Guilfoyle', 'William Stack', 'Paul Harvey', 'Michael Visaroff']",George Nichols Jr.
91477,"['Van Johnson', 'Walter Pidgeon', 'Louis Calhern', 'Dewey Martin', 'Keenan Wynn', 'Frank Lovejoy', 'Robert Horton', 'Bert Freed']",Andrew Marton
51505,"['Madeleine Stowe', 'Ian Ziering', 'James Remar', 'Tori Barban']",Norma Bailey
77960,"['Sophia Loren', 'Anthony Perkins', 'Burl Ives', 'Pernell Roberts', 'Frank Overton', 'Rebecca Welles', 'Jean Willes', 'Anne Seymour', 'Roy Fant']",Delbert Mann
12911,"['Christopher Lambert', 'Klaus Maria Brandauer', 'Max von Sydow', 'Denis Charvet', 'Jean Pierre Bergeron', 'Bernard-Pierre Donnadieu', 'Maria Kavardjikova', 'Yannis Baraban', 'Vincent Moscato', 'Jean-Pierre Rives']",Jacques Dorfmann
125140,"['Christoph Baumann', 'Marina Anna Eich', 'Julia Jaschke', 'Antje Mönning']",Roland Reber
37059,"['Brian Krause', 'Najarra Townsend', 'Heather McComb', 'Stephen Blackehart']",Anthony Fankhauser
17455,"['Kari Wuhrer', 'Paul Rhys', 'Simon Kunz', 'Marc Warren', 'Georgina Rylance', 'Maria Pintea', 'Doug Bradley', 'Ionut Chermenski', 'Madalina Constantin', 'oana Abur']",Rick Bota
311770,"['Rebecka Josephson', 'Amy Deasismont', 'Henrik Norlén', 'Annika Hallin', 'Maxim Mehmet', 'Emelie Strömberg', 'Ellen Lindbom', 'Karin de Frumerie', 'Hugo Wijk', 'Noam Asseraf']",Sanna Lenken
399019,"['Colin Farrell', 'Nicole Kidman', 'Kirsten Dunst', 'Elle Fanning', 'Oona Laurence', 'Angourie Rice', 'Addison Riecke', 'Emma Howard', 'Wayne Pére', 'Eric Ian', 'Matt Story', 'Rod J. Pierce']",Sofia Coppola
46665,"['Scout Taylor-Compton', 'Britt Robertson', 'Alexia Fast', 'Janel Parrish', 'Emily Tennant', 'Carly McKillip', 'Aubrey Mozino', 'Brett Davern', 'Jeffrey Ballard', 'Richard Harmon', 'Nolan Gerard Funk', 'Sefton Fincham', 'Jesse Reid', 'Sarah-Jane Redmond', 'Wanda Cannon', 'Avan Jogia', 'Valerie Tian', 'Jill Morrison', 'Julia Maxwell', 'Sarah Deakins', 'Raugi Yu', 'Chris Nowland', 'Jag Bal']",Pascal Franchot 
121238,"['Gary Cooper', 'Charles Laughton', 'George Raft', 'Jack Oakie', 'Richard Bennett', 'Charles Ruggles', 'Alison Skipworth', 'W.C. Fields', 'Mary Boland', 'Roscoe Karns', 'May Robson', 'Wynne Gibson', 'Gene Raymond', 'Frances Dee', 'Lucien Littlefield', 'Joyce Compton', 'Bess Flowers']",Ernst Lubitsch
253622,"['Nick Cheung', 'Daniel Wu', 'Andy On', 'Dominic Lam Ka-Wah', 'Kwok-Lun Lee', 'Stephen Au', 'Chi Kuan-Chun', 'Christie Chen', 'Deep Ng', 'Astrid Chan Chi Ching', 'Ken Wong', 'Samuel Leung Cheuk-Moon', 'Philip Keung', 'Woo Ying-Man', 'Liu Kai-Chi']",Dante Lam
274,"['Jodie Foster', 'Anthony Hopkins', 'Scott Glenn', 'Ted Levine', 'Anthony Heald', 'Brooke Smith', 'Diane Baker', 'Kasi Lemmons', 'Frankie Faison', 'Tracey Walter', 'Charles Napier', 'Danny Darst', 'Alex Coleman', 'Dan Butler', 'Paul Lazar', 'Ron Vawter', 'Roger Corman', 'Lawrence A. Bonney', 'Lawrence T. Wrentz', 'Don Brockett', 'Frank Seals Jr.', 'Stuart Rudin', 'Masha Skorobogatov', 'Jeffrie Lane', 'Leib Lensky', ""George 'Red' Schwartz"", 'Jim Roche', 'James B. Howard', 'Bill Miller', 'Chuck Aber', 'Gene Borkan', 'Pat McNamara', 'Kenneth Utt', 'Darla', 'Adelle Lutz', 'Obba Babatundé', 'George Michael', 'Jim Dratfield', 'Stanton-Miranda', 'Rebecca Saxon', 'Cynthia Ettinger', 'Brent Hinkley', 'Steve Wyatt', 'David Early', 'Andre B. Blake', 'Bill Dalzell', 'Chris Isaak', 'Daniel von Bargen', 'Tommy Lafitte', 'Josh Broder', 'Buzz Kilman', 'Harry Northup', 'Lauren Roselli', 'Maria Skorobogatov', 'Lamont Arnold', 'John Hall', 'Ted Monte', 'George A. Romero', 'John W. Iwanonkiw', 'Philip Ettington']",Jonathan Demme
43761,"['Ezzatolah Entezami', 'Bita Farahi', 'Sedigheh Kianfar', 'Bita Farahi', 'Turan Mehrzad', 'Jalal Moghadam', 'Fathali Oveisi', 'Amrollah Saberi', 'Hossein Sarshar', 'Khosro Shakibai', 'Anik Shefrazian', 'Asadollah Yekta']",Dariush Mehrjui
45069,"['Uma Thurman', 'Gena Rowlands', 'Juliette Lewis', 'Justin Chambers', 'Susan Isaacs']",Mira Nair
248688,"['Robert Duvall', 'Jeremy Irvine', 'Angie Cepeda', 'Luis Tosar', 'Joaquín Cosio', 'Rene Rhi', 'Eric A. Williams', 'Sonny Carl Davis', 'Javier Gutiérrez', 'Jim Parrack', 'James Landry Hébert', 'Michael Ray Escamilla', 'Abraham Benrubi', 'C.K. McFarland', 'Renée Victor', 'Billy Joe Shaver', 'Marc De La Garza', 'Carrol Lynn Andersson', 'Jose Gavito', 'Toby Metcalf', 'Ray Perez', 'Alejandrina Betancourt', 'Anthony Betancourt', 'Alan Jones', 'José Solis', 'Gilberto Flores', 'Gilberto Ortiz', 'Yanko Artidiello', 'José D. Cantú', 'Viridiana Garza', 'Antonio López-Valero']",Emilio Aragón
13775,"['Sam Worthington', 'Victoria Hill', 'Steve Bastoni', 'Lachy Hulme', 'Bob Franklin', 'Chloe Armstrong', 'Kate Bell', 'Miranda Nation', 'Simon Scott', 'Matt Doran', 'Damian Walshe-Howling', 'Jonny Pasvolsky', 'Nash Edgerton', 'Kevin Tran', 'Samuel Tew', 'Christopher Shen', 'Anna Anderson', 'Haiha Le', 'Nikon Souphan', 'Ri-Jie Kwok', 'George Vidalis', 'Terry Lim', 'Gary Sweet', 'Rel Hunt', 'Norman Keller', 'Charles Lavea-Williams', 'Socratis Otto', 'Christopher Kirby', ""Ruby O'Rourke"", 'Katherine Tonkin', 'Craig Stott', 'Corinne Davies', 'Saskia Sansom', 'Edwina Wren', 'Kat Stewart', 'Louis Corbett', 'Chris Vance', 'Jamie-Lee Wilson', 'Peter Davenport', 'Mick Molloy', 'John Molloy', 'Esther Usher', 'Katie James', 'Inouk Arnall', 'Siros Niaros', 'Jarrah Cocks', 'Robert Shook', 'Kym Gyngell']",Geoffrey Wright
107569,"['Billy Crystal', 'Alan King', 'JoBeth Williams', 'Janet Carroll', 'David Ackroyd', 'Phil Fondacaro', 'Robert Pastorelli', 'Mark L. Taylor', 'Peter Elbling', 'Larry Cedar', 'Sheryl Bernstein', 'Sean Connery']",Henry Winkler
264729,"['Yon González', 'Julián López', 'Blanca Suárez', 'Malena Alterio', 'Úrsula Corberó', 'José Sacristán', 'Miki Esparbé', 'Javier Cámara', 'Carmen Machi', 'Younes Bachir', 'Joachim Paul Assböck', 'Roman Vogdt', 'Elena Rivera', 'Richard Pena', 'Svante', 'Arantxa Aranguren', 'Alberto Chicote', 'Arturo Valls', 'Luis Fabra', 'Christian Stamm']",Nacho G. Velilla
10686,"['Morio Kazama', 'Tomoyasu Hotei', 'Tamaki Ogawa', 'Mitsuru Fukikoshi', 'Mari Natsuki', 'Taketoshi Naitô', 'Kei Tani', 'Fumiya Fujii', 'Naoyuki Fujii', 'Ken Osawa', 'Hiroshi Kanbe', 'Ryôichi Yuki', 'Akiko Monô', 'Taro Maruse', 'Daiamondo Yukai']",Hiroyuki Nakano
69072,"['Sam Kinison', 'Arthur Eckdahl', 'Randy Hansen', 'Paul Henderson', 'Ice-T', 'Bill Kinison', 'Malika Kinison', 'Sally Marr', 'Pat McCormick', 'Sabrina Souiri']",Walter C. Miller
36931,"['Nick Cheung', 'Francis Ng', 'Anthony Wong', 'Rain Li', 'Derek Tsang', 'Johnny Chen', 'Yuen-Leung Poon', 'Lester Chan', 'King-Man Chik', 'Pauline Yam', 'Sau-Ming Tsang', 'Eddie Pang', 'Ming-Sing Wong', 'Y.Y. Lam', 'Wong Ting Pong', 'Sze-Ming Lu', 'Frankie Chin']",Herman Yau
183127,"['Lydia Lunch', 'Nick Zedd']",Nick Zedd
46445,"['Bud Spencer', 'Andrea Heuer', 'Renato Scarpa', 'Amidou', 'Riccardo Pizzuti', 'Piero Trombetta', 'Sara Franchetti', 'Joe Bugner', 'Carlo Reali', 'Fulvio Mingozzi', ""Ottaviano Dell'Acqua"", 'Bruno Di Luia', 'Romano Puppo']",Michele Lupo
377276,"['Vincent Macaigne', 'Vimala Pons', 'Pascal Légitimus', 'Mathieu Amalric', 'Jean-Luc Bideau', 'Ricky Tribord', 'Fred Tousch', 'Rodolphe Pauly', 'Pascal Tagnati', 'Thomas De Pourquery', 'Philippe Laudenbach']",Antonin Peretjatko
4443,"['Jacques Champreux', 'Josephine Chaplin', 'Patrick Préjean', 'Gert Fröbe', 'Ugo Pagliai', 'Enzo Fisichella', 'Raymond Bussières', 'Pierre Collet', 'Jean Saudray', 'Gayle Hunnicutt']",Georges Franju
159186,[],Ahmed Ahmed
40480,"['Laurence Fishburne', 'Ellen Barkin', 'Frank Langella', 'Michael Beach', 'David Ogden Stiers', 'Daniel Hugh Kelly', 'Gia Carides']",Damian Harris
159092,"['Rob Corddry', 'Leslie Bibb', 'Keegan-Michael Key', 'Paul Scheer', 'Rob Huebel', 'Thomas Lennon', 'Michael Ian Black', 'Brittney Alger', 'Dave Holmes', 'Alex Berg', 'Riki Lindhome', 'David Pasquesi', 'David Wain', 'Kumail Nanjiani', 'Ben Garant', 'Cathy Shim', 'Jenny Robertson']",Thomas Lennon
174000,"['Beau Bridges', 'Gerald Brown', 'Gabriel Casseus', 'Bill Cobbs', 'Deborah Duke']",Charles Burnett
62643,"['Vladimir Volga', 'Olga Chursina', 'Aleksandr Baluev', 'Sergey Garmash', 'Evgeniy Kosyrev']",Nikolai Stambula
27873,"['Michael Beck', 'Annie McEnroe', 'James Wainwright', 'Bruno Lawrence', 'John Bach', 'Randy Powell', 'John Ratzenberger', 'Mark Hadlow', 'Marshall Napier', 'Oona Menges']",Harley Cokeliss
139571,"['Krysten Ritter', 'Brian Geraghty', 'Logan Huffman', 'Madeleine Martin', 'Juliet Garrett', 'Chris Papavasiliou', 'Billy Paterson', 'Helen Rogers', 'Ronald Thomas', 'Joe Pallister']",Jessica Goldberg
85788,"['Andrea Riseborough', 'Samuel West', 'Rory Kinnear', 'Geoffrey Palmer', 'Oliver Ford Davies', 'Philip Jackson', 'Michael Cochrane', 'Jonathan Aris']",Niall MacCormick
678,"['Robert Mitchum', 'Jane Greer', 'Kirk Douglas', 'Rhonda Fleming', 'Richard Webb', 'Steve Brodie', 'Virginia Huston', 'Paul Valentine', 'Dickie Moore', 'Ken Niles', 'Mary Field', 'Oliver Blake', 'Harry Hayden', 'Theresa Harris', 'Frank Wilcox', 'John Kellogg', 'Brooks Benedict', 'Homer Dickenson', 'Mike Lally', 'Bill Wallace', 'Eumenio Blanco', 'Victor Romito', 'Wesley Bly', 'Mildred Boyd', 'James Bush', 'James Conaty', 'Alphonso DuBois', 'Rudy Germane', 'Adda Gleason', 'Philip Morris', 'Manuel París', 'Caleb Peterson', 'Jeffrey Sayre', 'Charles Regan', 'Tony Roux', 'Wallace Scott', 'Archie Twitchell']",Jacques Tourneur
242115,"['J. Edward Bromberg', 'Isabel Randolph', 'Frank Jenks', 'Paul Guilfoyle', 'Eric Sinclair', 'Ben Welden', 'Charles Coleman', 'Eddy Waller', 'Bess Flowers', 'Isabel Withers']",Albert Herman
143169,"['Kevin Spacey', 'Alanna Ubach', 'Anthony Skordi', 'Cody Caira', 'Mike Dirksen', 'David Meunier']",Aleksey Nuzhnyy
91973,"['Jella Haase', 'Sarah Horváth', 'Nicolette Krebitz', 'Thomas Wodianka', 'Sandra Borgmann', 'Rainer Sellien', 'Fritz Hammel', 'Janusz Kocaj', 'Koffi Kôkô', 'Nikeata Thompson', 'Rafael Stachowiak', 'Andreas Windhuis', 'Sybille J. Schedwill', 'Luci Van Org', 'Jan Erik Engel', 'Lilli Meinhardt', 'Murali Perumal', 'Imge Ünlü']",Ziska Riemann
10237,"['Shirley Stoler', 'Tony Lo Bianco', 'Mary Jane Higby', 'Doris Roberts', 'Kip McArdle', 'Marilyn Chris', 'Dortha Duckworth', 'Barbara Cason', 'Ann Harris', 'Mary Breen', 'Elsa Raven', 'Mary Engel', 'Guy Sorel', 'Mick Haley', 'Diane Asselin', 'William Adams', 'Eleanor Adams']",Leonard Kastle
21791,"['Jason Lee', 'Crispin Glover', 'Amber Heard', 'Pruitt Taylor Vince', 'Burton Gilliam', 'Xander Berkeley', 'Joseph D. Reitman', 'Steven Chester Prince', 'Suzanna Urszuly', 'Diane Klimaszewski', 'Elaine Klimaszewski', 'Lin Shaye', 'Melissa Keller', 'Mathew Greer', 'Audrey Marie Anderson']",Michael Philip
210966,"['Ruby Lin', 'Huang Jue', 'Ding Yongdai']",Huang Hong
354110,"['Demi Moore', 'Kiefer Sutherland', 'Donald Sutherland', 'Brian Cox', 'Siobhan Williams', 'Michael Wincott', 'Landon Liboiron', 'Greg Ellis', 'Wesley Morgan', 'Aaron Poole', 'Dylan Smith', 'Brock Morgan', 'Graeme Black', 'Tom Carey', 'Chris Ippolito', 'David McNally']",Jon Cassar
15384,"['Tony Leung Chiu-Wai', 'Takeshi Kaneshiro', 'Zhang Fengyi', 'Chang Chen', 'Zhao Wei', 'Hu Jun', 'Song Jia', 'Shidou Nakamura', 'Lin Chi-Ling', 'Tong Dawei', 'Hou Yong', 'You Yong', 'Ba Sen Zha Bu', 'Zang Jinsheng', 'Zhang Shan', 'Wang Hui', 'Xie Gang', 'Shi Xiao-Hong', 'Xu Feng-Nian', 'Guo Chao', 'Hu Xiaoguang', 'Cui Yu-Gui', 'Jiang Tong', 'Ma Jingjing', 'Yi Zhen', 'Jia Hong-Wei', 'Zhao Cheng-Shun', 'Wang Zao-Lai', 'Wang Ning', 'Wang Qingxiang']",John Woo
134018,"['Vadim Glowna', 'Angela Winkler', 'Maximilian Schell', 'Birol Ünel', 'Mona Glass', 'Marina Weis', 'Peter Luppa', 'Jacqueline Le Saunier']",Vadim Glowna
176715,"['Rick Roberts', 'Sook-Yin Lee', 'Zachary Bennett', 'Joel S. Keller']",Jeff Woolnough
139058,"['Orson Welles', 'Oliver Reed', 'Carol White', 'Harry Andrews', 'Michael Hordern', 'Wendy Craig', 'Norman Rodway', 'Marianne Faithfull', 'Frank Finlay', 'Ann Lynn', 'Harvey Hall', 'Lyn Ashley', 'Basil Dignam', 'Mark Burns', 'Mark Eden', 'Stuart Cooper', 'Veronica Clifford', 'Roland Curram', 'Peter Graves', 'Robert Mill', 'Edward Fox']",Michael Winner
42212,"['Jeff Goldblum', 'Ray Vitte', 'Debra Winger', 'Valerie Landsburg', 'Terri Nunn', 'Chick Vennera', 'Donna Summer', 'Mark Lonow', 'Andrea Howard', 'Robin Menken', 'John Friedrich', 'Paul Jabara', 'Mews Small', 'Chuck Sacci', 'Hilary Beane', 'DeWayne Jessie', 'Judith Brown', 'Luce Rains', 'Sandra Will']",Robert Klane
9391,"['Daniel Craig', 'Rhys Ifans', 'Samantha Morton', 'Bill Nighy', 'Susan Lynch', 'Helen McCrory', 'Andrew Lincoln', 'Justin Salinger', 'Ben Whishaw', 'Corin Redgrave', 'Anna Maxwell Martin', 'Bill Weston', 'Jeremy McCurdie', 'Lee Sheward', 'Nick Wilkinson', 'Alexandra Aitken', 'Rosie Michell', 'Ella Doyle', 'Aoife Carroll', 'Rory Carroll', 'Sophie Duncan', 'Susan Duncan']",Roger Michell
40681,"['Alycia Purrott', 'Reagan Pasternak', 'Kevin Mundy', 'Mary Gross', 'Matt Frewer', 'Scott McCord', 'John Anderson', 'James Binkley', 'Joe Bostick', 'Melanie Boyko', 'Katherine Caldwell', 'John Henry Canavan', 'Vanessa Cobham', 'Tiffany Deriveau', 'Harriet Van Evera', 'Maia Filar', 'Patrick Galligan', 'Tim Garrick', 'Marina Giokas', 'Carolyn Goff', 'Ginette Guimond', 'Melody Johnson', 'Sadie LeBlanc', 'Brian Paul', 'Deborah Pollitt', 'Austin Pool', 'James Poulos', 'Peter Quansan', 'Michael Querin', 'Christopher Redman', 'Theresa Runstedler', 'Charles Seminerio', 'Beatrice Stucki', 'Nicholas Tabarrok', 'Deborah Tennant', 'Stephanie Knight Thomas', 'Amy Todd', 'John Watson', 'Lou Bega', 'Chris Connelly', 'Mo Gaffney', 'Jason Jones']",Allan Moyle
30128,"['Matt Czuchry', 'Jesse Bradford', 'Marika Dominczyk', 'Traci Lords', 'Geoff Stults', 'Keri Lynn Pratt', 'Meagen Fay', 'Susie Abromeit', 'Tricia Munford']",Bob Gosse
1405,"['Zasu Pitts', 'Gibson Gowland', 'Jean Hersholt', 'Dale Fuller', 'Tempe Pigott', 'Sylvia Ashton', 'Chester Conklin', 'Joan Standing', 'Erich von Stroheim', 'Jack Curtis', 'James F. Fulton', 'Florence Gibson', 'Cesare Gravina', 'Frank Hayes', 'Austen Jewell', 'Tiny Jones', 'Lillian Lawrence', 'Hughie Mack', 'Jack McDonald', 'Fanny Midgley', 'Lon Poff', 'S.S. Simon', 'Erich von Ritzau', 'James Wang']",Erich von Stroheim
